
Clock type: WALL
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..nit__.py:585 get_device_capability  2      0.000020  0.003287  0.001643
..py/polys/polyoptions.py:1 <module>  1      0.000034  0.003287  0.003287
..tstrap_external>:585 _classify_pyc  840    0.001667  0.003260  0.000004
..py/calculus/__init__.py:1 <module>  1      0.000019  0.003218  0.003218
..dataclasses.py:227 _recursive_repr  264    0.000843  0.003206  0.000012
..ympy/core/relational.py:1 <module>  1      0.000058  0.003198  0.003198
..ections/__init__.py:328 namedtuple  28     0.001686  0.003174  0.000113
..ded_weights/__init__.py:1 <module>  1      0.000025  0.003159  0.003159
..nctools.py:518 decorating_function  260    0.000497  0.003154  0.000012
..nctional_collectives.py:1 <module>  1      0.000210  0.003125  0.003125
..tstrap_external>:84 _unpack_uint32  2520   0.002160  0.003051  0.000001
..ends/nvidia/compiler.py:1 <module>  1      0.000031  0.003025  0.003025
..t_exporter/jit_utils.py:1 <module>  1      0.000027  0.003021  0.003021
..3.10/inspect.py:66 get_annotations  715    0.002195  0.003008  0.000004
..y/external/pythonmpq.py:1 <module>  1      0.000016  0.002999  0.002999
...10/importlib/util.py:73 find_spec  18     0.000052  0.002937  0.000163
..ib/python3.10/enum.py:359 __call__  2397   0.002022  0.002933  0.000001
..utograd.py:117 supports_tensorlist  3      0.000017  0.002901  0.000967
..ully_shard/_fsdp_api.py:1 <module>  1      0.000020  0.002887  0.002887
../elementary/integers.py:1 <module>  1      0.000022  0.002871  0.002871
..ensor/array/__init__.py:1 <module>  1      0.000020  0.002853  0.002853
..python3.10/enum.py:165 __prepare__  42     0.001937  0.002844  0.000068
..rch/_dynamo/callback.py:1 <module>  1      0.000019  0.002842  0.002842
../sympy/geometry/line.py:1 <module>  1      0.000064  0.002841  0.002841
..ernal>:618 _validate_timestamp_pyc  840    0.001159  0.002836  0.000003
..ingularity_functions.py:1 <module>  1      0.000012  0.002820  0.002820
..ympy/core/cache.py:66 func_wrapper  125    0.000464  0.002777  0.000022
..ve.py:481 get_module_concrete_type  2      0.000105  0.002770  0.001385
